,sentence_id,sentence,context,word,label,special_tags,is_correct,corrected_label,corrected_special_tags,is_dirty,notes,,,,,
6708,401,ang gaan ng loob ko na kahit sa anong sitwasyon mas napipili namin mag stay sa isat isa,namin mag stay sa isat,stay,ENG,,TRUE,,,FALSE,,ENG,,,,
6713,403,Walang pics na magkasama .,Walang pics na magkasama,pics,ENG,,TRUE,,,FALSE,,ENG,,,,
6744,406,Ang nais ko sana ay makipag kita sa aking personally .,sa aking personally .,personally,ENG,,TRUE,,,FALSE,,ENG,,,,
6747,408,Ang nematode ay isang uri umano ng parasitic worm .,Ang nematode ay isang,nematode,ENG,,TRUE,,,FALSE,,ENG,,,,
6753,408,Ang nematode ay isang uri umano ng parasitic worm .,umano ng parasitic worm .,parasitic,ENG,,TRUE,,,FALSE,,ENG,,,,
6754,408,Ang nematode ay isang uri umano ng parasitic worm .,ng parasitic worm .,worm,ENG,,TRUE,,,FALSE,,ENG,,,,
6767,412,Ginawang hobby ni Jungwon ang hindi pagrorotate ng picture bago i-post,Ginawang hobby ni Jungwon,hobby,ENG,,TRUE,,,FALSE,,ENG,,,,
6774,412,Ginawang hobby ni Jungwon ang hindi pagrorotate ng picture bago i-post,pagrorotate ng picture bago i-post,picture,ENG,,TRUE,,,FALSE,,ENG,,,,
6786,415,"sa specs palang at design sulit na sulit na yan sa presyo , wala na kong masasabi sa phone nayan",sa specs palang at,specs,ENG,ABB,TRUE,,,FALSE,,ENG,,,,
6789,415,"sa specs palang at design sulit na sulit na yan sa presyo , wala na kong masasabi sa phone nayan",palang at design sulit na,design,ENG,,TRUE,,,FALSE,,ENG,,,,
6803,415,"sa specs palang at design sulit na sulit na yan sa presyo , wala na kong masasabi sa phone nayan",masasabi sa phone nayan,phone,ENG,,TRUE,,,FALSE,,ENG,,,,
,416,"When I woke up in the middle of the night, I saw my sister cooking food in the kitchen.",When I woke,When,ENG,,TRUE,,,,,ENG,,,,
,416,"When I woke up in the middle of the night, I saw my sister cooking food in the kitchen.",I woke up,I,ENG,,TRUE,,,,,ENG,,,,
,416,"When I woke up in the middle of the night, I saw my sister cooking food in the kitchen.",I woke up,woke,ENG,,TRUE,,,,,ENG,,,,
,416,"When I woke up in the middle of the night, I saw my sister cooking food in the kitchen.",woke up in,up,ENG,,TRUE,,,,,ENG,,,,
,416,"When I woke up in the middle of the night, I saw my sister cooking food in the kitchen.",woke up in,in,ENG,,TRUE,,,,,ENG,,,,
,416,"When I woke up in the middle of the night, I saw my sister cooking food in the kitchen.",in the middle,the,ENG,,TRUE,,,,,ENG,,,,
,416,"When I woke up in the middle of the night, I saw my sister cooking food in the kitchen.",middle of the night,middle,ENG,,TRUE,,,,,ENG,,,,
,416,"When I woke up in the middle of the night, I saw my sister cooking food in the kitchen.",of the night,of,ENG,,TRUE,,,,,ENG,,,,
,416,"When I woke up in the middle of the night, I saw my sister cooking food in the kitchen.",the night,the,ENG,,TRUE,,,,,ENG,,,,
,416,"When I woke up in the middle of the night, I saw my sister cooking food in the kitchen.",the night,night,ENG,,TRUE,,,,,ENG,,,,
,416,"When I woke up in the middle of the night, I saw my sister cooking food in the kitchen.","the night, I",",",ENG,,TRUE,,,,,ENG,,,,
,416,"When I woke up in the middle of the night, I saw my sister cooking food in the kitchen.",I saw my,I,ENG,,TRUE,,,,,ENG,,,,
,416,"When I woke up in the middle of the night, I saw my sister cooking food in the kitchen.",saw my sister,saw,ENG,,TRUE,,,,,ENG,,,,
,416,"When I woke up in the middle of the night, I saw my sister cooking food in the kitchen.",my sister cooking,my,ENG,,TRUE,,,,,ENG,,,,
,416,"When I woke up in the middle of the night, I saw my sister cooking food in the kitchen.",sister cooking food,sister,ENG,,TRUE,,,,,ENG,,,,
,416,"When I woke up in the middle of the night, I saw my sister cooking food in the kitchen.",cooking food in,cooking,ENG,,TRUE,,,,,ENG,,,,
,416,"When I woke up in the middle of the night, I saw my sister cooking food in the kitchen.",food in the,food,ENG,,TRUE,,,,,ENG,,,,
,416,"When I woke up in the middle of the night, I saw my sister cooking food in the kitchen.",in the kitchen,in,ENG,,TRUE,,,,,ENG,,,,
,416,"When I woke up in the middle of the night, I saw my sister cooking food in the kitchen.",in the kitchen,the,ENG,,TRUE,,,,,ENG,,,,
,416,"When I woke up in the middle of the night, I saw my sister cooking food in the kitchen.",in the kitchen,kitchen,ENG,,TRUE,,,,,ENG,,,,
,416,"When I woke up in the middle of the night, I saw my sister cooking food in the kitchen.",in the kitchen.,.,SYM,,TRUE,,,,,SYM,,,,
,417,"According to all known laws of aviation, there is no way a bee should be able to fly.",,According,ENG,,TRUE,,,,,ENG,,,,
,417,"According to all known laws of aviation, there is no way a bee should be able to fly.",,to,ENG,,TRUE,,,,,ENG,,,,
,417,"According to all known laws of aviation, there is no way a bee should be able to fly.",,all,ENG,,TRUE,,,,,ENG,,,,
,417,"According to all known laws of aviation, there is no way a bee should be able to fly.",,known,ENG,,TRUE,,,,,ENG,,,,
,417,"According to all known laws of aviation, there is no way a bee should be able to fly.",,laws,ENG,,TRUE,,,,,ENG,,,,
,417,"According to all known laws of aviation, there is no way a bee should be able to fly.",,of,ENG,,TRUE,,,,,ENG,,,,
,417,"According to all known laws of aviation, there is no way a bee should be able to fly.",,aviation,ENG,,TRUE,,,,,ENG,,,,
,417,"According to all known laws of aviation, there is no way a bee should be able to fly.",,",",ENG,,TRUE,,,,,ENG,,,,
,417,"According to all known laws of aviation, there is no way a bee should be able to fly.",,there,ENG,,TRUE,,,,,ENG,,,,
,417,"According to all known laws of aviation, there is no way a bee should be able to fly.",,is,ENG,,TRUE,,,,,ENG,,,,
,417,"According to all known laws of aviation, there is no way a bee should be able to fly.",,no,ENG,,TRUE,,,,,ENG,,,,
,417,"According to all known laws of aviation, there is no way a bee should be able to fly.",,way,ENG,,TRUE,,,,,ENG,,,,
,417,"According to all known laws of aviation, there is no way a bee should be able to fly.",,a,ENG,,TRUE,,,,,ENG,,,,
,417,"According to all known laws of aviation, there is no way a bee should be able to fly.",,bee,ENG,,TRUE,,,,,ENG,,,,
,417,"According to all known laws of aviation, there is no way a bee should be able to fly.",,should,ENG,,TRUE,,,,,ENG,,,,
,417,"According to all known laws of aviation, there is no way a bee should be able to fly.",,be,ENG,,TRUE,,,,,ENG,,,,
,417,"According to all known laws of aviation, there is no way a bee should be able to fly.",,able,ENG,,TRUE,,,,,ENG,,,,
,417,"According to all known laws of aviation, there is no way a bee should be able to fly.",,to,ENG,,TRUE,,,,,ENG,,,,
,417,"According to all known laws of aviation, there is no way a bee should be able to fly.",,fly,ENG,,TRUE,,,,,ENG,,,,
,417,"According to all known laws of aviation, there is no way a bee should be able to fly.",,.,SYM,,TRUE,,,,,SYM,,,,
,418,Its wings are too small to get its fat little body off the ground.,,Its,ENG,,TRUE,,,,,ENG,,,,
,418,Its wings are too small to get its fat little body off the ground.,,wings,ENG,,TRUE,,,,,ENG,,,,
,418,Its wings are too small to get its fat little body off the ground.,,are,ENG,,TRUE,,,,,ENG,,,,
,418,Its wings are too small to get its fat little body off the ground.,,too,ENG,,TRUE,,,,,ENG,,,,
,418,Its wings are too small to get its fat little body off the ground.,,small,ENG,,TRUE,,,,,ENG,,,,
,418,Its wings are too small to get its fat little body off the ground.,,to,ENG,,TRUE,,,,,ENG,,,,
,418,Its wings are too small to get its fat little body off the ground.,,get,ENG,,TRUE,,,,,ENG,,,,
,418,Its wings are too small to get its fat little body off the ground.,,its,ENG,,TRUE,,,,,ENG,,,,
,418,Its wings are too small to get its fat little body off the ground.,,fat,ENG,,TRUE,,,,,ENG,,,,
,418,Its wings are too small to get its fat little body off the ground.,,little,ENG,,TRUE,,,,,ENG,,,,
,418,Its wings are too small to get its fat little body off the ground.,,body,ENG,,TRUE,,,,,ENG,,,,
,418,Its wings are too small to get its fat little body off the ground.,,off,ENG,,TRUE,,,,,ENG,,,,
,418,Its wings are too small to get its fat little body off the ground.,,the,ENG,,TRUE,,,,,ENG,,,,
,418,Its wings are too small to get its fat little body off the ground.,,ground,ENG,,TRUE,,,,,ENG,,,,
,418,Its wings are too small to get its fat little body off the ground.,,.,SYM,,TRUE,,,,,SYM,,,,
,419,"The bee, of course, flies anyway because bees don't care what humans think is impossible.",,The,ENG,,TRUE,,,,,ENG,,,,
,419,"The bee, of course, flies anyway because bees don't care what humans think is impossible.",,bee,ENG,,TRUE,,,,,ENG,,,,
,419,"The bee, of course, flies anyway because bees don't care what humans think is impossible.",,",",ENG,,TRUE,,,,,ENG,,,,
,419,"The bee, of course, flies anyway because bees don't care what humans think is impossible.",,of,ENG,,TRUE,,,,,ENG,,,,
,419,"The bee, of course, flies anyway because bees don't care what humans think is impossible.",,course,ENG,,TRUE,,,,,ENG,,,,
,419,"The bee, of course, flies anyway because bees don't care what humans think is impossible.",,",",ENG,,TRUE,,,,,ENG,,,,
,419,"The bee, of course, flies anyway because bees don't care what humans think is impossible.",,flies,ENG,,TRUE,,,,,ENG,,,,
,419,"The bee, of course, flies anyway because bees don't care what humans think is impossible.",,anyway,ENG,,TRUE,,,,,ENG,,,,
,419,"The bee, of course, flies anyway because bees don't care what humans think is impossible.",,because,ENG,,TRUE,,,,,ENG,,,,
,419,"The bee, of course, flies anyway because bees don't care what humans think is impossible.",,bees,ENG,,TRUE,,,,,ENG,,,,
,419,"The bee, of course, flies anyway because bees don't care what humans think is impossible.",,don't,ENG,,TRUE,,,,,ENG,,,,
,419,"The bee, of course, flies anyway because bees don't care what humans think is impossible.",,care,ENG,,TRUE,,,,,ENG,,,,
,419,"The bee, of course, flies anyway because bees don't care what humans think is impossible.",,what,ENG,,TRUE,,,,,ENG,,,,
,419,"The bee, of course, flies anyway because bees don't care what humans think is impossible.",,humans,ENG,,TRUE,,,,,ENG,,,,
,419,"The bee, of course, flies anyway because bees don't care what humans think is impossible.",,think,ENG,,TRUE,,,,,ENG,,,,
,419,"The bee, of course, flies anyway because bees don't care what humans think is impossible.",,is,ENG,,TRUE,,,,,ENG,,,,
,419,"The bee, of course, flies anyway because bees don't care what humans think is impossible.",,impossible,ENG,,TRUE,,,,,ENG,,,,
,419,"The bee, of course, flies anyway because bees don't care what humans think is impossible.",,.,SYM,,TRUE,,,,,SYM,,,,
,420,I'm relieved. Now we only have to make one decision in life.,,I'm,ENG,,TRUE,,,,,ENG,,,,
,420,I'm relieved. Now we only have to make one decision in life.,,relieved,SYM,,TRUE,,,,,SYM,,,,
,420,I'm relieved. Now we only have to make one decision in life.,,.,ENG,,TRUE,,,,,ENG,,,,
,420,I'm relieved. Now we only have to make one decision in life.,,Now,ENG,,TRUE,,,,,ENG,,,,
,420,I'm relieved. Now we only have to make one decision in life.,,we,ENG,,TRUE,,,,,ENG,,,,
,420,I'm relieved. Now we only have to make one decision in life.,,only,ENG,,TRUE,,,,,ENG,,,,
,420,I'm relieved. Now we only have to make one decision in life.,,have,ENG,,TRUE,,,,,ENG,,,,
,420,I'm relieved. Now we only have to make one decision in life.,,to,ENG,,TRUE,,,,,ENG,,,,
,420,I'm relieved. Now we only have to make one decision in life.,,make,ENG,,TRUE,,,,,ENG,,,,
,420,I'm relieved. Now we only have to make one decision in life.,,one,ENG,,TRUE,,,,,ENG,,,,
,420,I'm relieved. Now we only have to make one decision in life.,,decision,ENG,,TRUE,,,,,ENG,,,,
,420,I'm relieved. Now we only have to make one decision in life.,,in,ENG,,TRUE,,,,,ENG,,,,
,420,I'm relieved. Now we only have to make one decision in life.,,life,ENG,,TRUE,,,,,ENG,,,,
,420,I'm relieved. Now we only have to make one decision in life.,,.,SYM,,TRUE,,,,,SYM,,,,
,421,"You got a rain advisory today, and as you all know, bees cannot fly in rain.",,You,ENG,,TRUE,,,,,ENG,,,,
,421,"You got a rain advisory today, and as you all know, bees cannot fly in rain.",,got,ENG,,TRUE,,,,,ENG,,,,
,421,"You got a rain advisory today, and as you all know, bees cannot fly in rain.",,a,ENG,,TRUE,,,,,ENG,,,,
,421,"You got a rain advisory today, and as you all know, bees cannot fly in rain.",,rain,ENG,,TRUE,,,,,ENG,,,,
,421,"You got a rain advisory today, and as you all know, bees cannot fly in rain.",,advisory,ENG,,TRUE,,,,,ENG,,,,
,421,"You got a rain advisory today, and as you all know, bees cannot fly in rain.",,today,ENG,,TRUE,,,,,ENG,,,,
,421,"You got a rain advisory today, and as you all know, bees cannot fly in rain.",,",",SYM,,TRUE,,,,,SYM,,,,
,421,"You got a rain advisory today, and as you all know, bees cannot fly in rain.",,and,ENG,,TRUE,,,,,ENG,,,,
,421,"You got a rain advisory today, and as you all know, bees cannot fly in rain.",,as,ENG,,TRUE,,,,,ENG,,,,
,421,"You got a rain advisory today, and as you all know, bees cannot fly in rain.",,you,ENG,,TRUE,,,,,ENG,,,,
,421,"You got a rain advisory today, and as you all know, bees cannot fly in rain.",,all,ENG,,TRUE,,,,,ENG,,,,
,421,"You got a rain advisory today, and as you all know, bees cannot fly in rain.",,know,ENG,,TRUE,,,,,ENG,,,,
,421,"You got a rain advisory today, and as you all know, bees cannot fly in rain.",,",",SYM,,TRUE,,,,,SYM,,,,
,421,"You got a rain advisory today, and as you all know, bees cannot fly in rain.",,bees,ENG,,TRUE,,,,,ENG,,,,
,421,"You got a rain advisory today, and as you all know, bees cannot fly in rain.",,cannot,ENG,,TRUE,,,,,ENG,,,,
,421,"You got a rain advisory today, and as you all know, bees cannot fly in rain.",,fly,ENG,,TRUE,,,,,ENG,,,,
,421,"You got a rain advisory today, and as you all know, bees cannot fly in rain.",,in,ENG,,TRUE,,,,,ENG,,,,
,421,"You got a rain advisory today, and as you all know, bees cannot fly in rain.",,the,ENG,,TRUE,,,,,ENG,,,,
,421,"You got a rain advisory today, and as you all know, bees cannot fly in rain.",,rain,ENG,,TRUE,,,,,ENG,,,,
,421,"You got a rain advisory today, and as you all know, bees cannot fly in rain.",,.,SYM,,TRUE,,,,,SYM,,,,
,422,See that? It's a little bit of magic.,,See,ENG,,TRUE,,,,,ENG,,,,
,422,See that? It's a little bit of magic.,,that,ENG,,TRUE,,,,,ENG,,,,
,422,See that? It's a little bit of magic.,,?,SYM,,TRUE,,,,,SYM,,,,
,422,See that? It's a little bit of magic.,,It's,ENG,,TRUE,,,,,ENG,,,,
,422,See that? It's a little bit of magic.,,a,ENG,,TRUE,,,,,ENG,,,,
,422,See that? It's a little bit of magic.,,little,ENG,,TRUE,,,,,ENG,,,,
,422,See that? It's a little bit of magic.,,bit,ENG,,TRUE,,,,,ENG,,,,
,422,See that? It's a little bit of magic.,,of,ENG,,TRUE,,,,,ENG,,,,
,422,See that? It's a little bit of magic.,,magic,ENG,,TRUE,,,,,ENG,,,,
,422,See that? It's a little bit of magic.,,.,SYM,,TRUE,,,,,SYM,,,,
,423,"Heating, cooling, stunt bee, pourer, stirrer, humming, inspector number seven, lint coordinator, stripe supervisor, mite wrangler.",,Heating,ENG,,TRUE,,,,,ENG,,,,
,423,"Heating, cooling, stunt bee, pourer, stirrer, humming, inspector number seven, lint coordinator, stripe supervisor, mite wrangler.",,",",SYM,,TRUE,,,,,SYM,,,,
,423,"Heating, cooling, stunt bee, pourer, stirrer, humming, inspector number seven, lint coordinator, stripe supervisor, mite wrangler.",,cooling,ENG,,TRUE,,,,,ENG,,,,
,423,"Heating, cooling, stunt bee, pourer, stirrer, humming, inspector number seven, lint coordinator, stripe supervisor, mite wrangler.",,",",SYM,,TRUE,,,,,SYM,,,,
,423,"Heating, cooling, stunt bee, pourer, stirrer, humming, inspector number seven, lint coordinator, stripe supervisor, mite wrangler.",,stunt,ENG,,TRUE,,,,,ENG,,,,
,423,"Heating, cooling, stunt bee, pourer, stirrer, humming, inspector number seven, lint coordinator, stripe supervisor, mite wrangler.",,bee,ENG,,TRUE,,,,,ENG,,,,
,423,"Heating, cooling, stunt bee, pourer, stirrer, humming, inspector number seven, lint coordinator, stripe supervisor, mite wrangler.",,",",SYM,,TRUE,,,,,SYM,,,,
,423,"Heating, cooling, stunt bee, pourer, stirrer, humming, inspector number seven, lint coordinator, stripe supervisor, mite wrangler.",,pourer,ENG,,TRUE,,,,,ENG,,,,
,423,"Heating, cooling, stunt bee, pourer, stirrer, humming, inspector number seven, lint coordinator, stripe supervisor, mite wrangler.",,",",ENG,,TRUE,,,,,ENG,,,,
,423,"Heating, cooling, stunt bee, pourer, stirrer, humming, inspector number seven, lint coordinator, stripe supervisor, mite wrangler.",,stirrer,ENG,,TRUE,,,,,ENG,,,,
,423,"Heating, cooling, stunt bee, pourer, stirrer, humming, inspector number seven, lint coordinator, stripe supervisor, mite wrangler.",,",",ENG,,TRUE,,,,,ENG,,,,
,423,"Heating, cooling, stunt bee, pourer, stirrer, humming, inspector number seven, lint coordinator, stripe supervisor, mite wrangler.",,humming,SYM,,TRUE,,,,,SYM,,,,
,423,"Heating, cooling, stunt bee, pourer, stirrer, humming, inspector number seven, lint coordinator, stripe supervisor, mite wrangler.",,",",SYM,,TRUE,,,,,SYM,,,,
,423,"Heating, cooling, stunt bee, pourer, stirrer, humming, inspector number seven, lint coordinator, stripe supervisor, mite wrangler.",,inspector,ENG,,TRUE,,,,,ENG,,,,
,423,"Heating, cooling, stunt bee, pourer, stirrer, humming, inspector number seven, lint coordinator, stripe supervisor, mite wrangler.",,number,ENG,,TRUE,,,,,ENG,,,,
,423,"Heating, cooling, stunt bee, pourer, stirrer, humming, inspector number seven, lint coordinator, stripe supervisor, mite wrangler.",,seven,ENG,,TRUE,,,,,ENG,,,,
,423,"Heating, cooling, stunt bee, pourer, stirrer, humming, inspector number seven, lint coordinator, stripe supervisor, mite wrangler.",,",",SYM,,TRUE,,,,,SYM,,,,
,423,"Heating, cooling, stunt bee, pourer, stirrer, humming, inspector number seven, lint coordinator, stripe supervisor, mite wrangler.",,lint,ENG,,TRUE,,,,,ENG,,,,
,423,"Heating, cooling, stunt bee, pourer, stirrer, humming, inspector number seven, lint coordinator, stripe supervisor, mite wrangler.",,coordinator,ENG,,TRUE,,,,,ENG,,,,
,423,"Heating, cooling, stunt bee, pourer, stirrer, humming, inspector number seven, lint coordinator, stripe supervisor, mite wrangler.",,",",SYM,,TRUE,,,,,SYM,,,,
,423,"Heating, cooling, stunt bee, pourer, stirrer, humming, inspector number seven, lint coordinator, stripe supervisor, mite wrangler.",,stripe,ENG,,TRUE,,,,,ENG,,,,
,423,"Heating, cooling, stunt bee, pourer, stirrer, humming, inspector number seven, lint coordinator, stripe supervisor, mite wrangler.",,supervisor,ENG,,TRUE,,,,,ENG,,,,
,423,"Heating, cooling, stunt bee, pourer, stirrer, humming, inspector number seven, lint coordinator, stripe supervisor, mite wrangler.",,",",ENG,,TRUE,,,,,ENG,,,,
,423,"Heating, cooling, stunt bee, pourer, stirrer, humming, inspector number seven, lint coordinator, stripe supervisor, mite wrangler.",,mite,ENG,,TRUE,,,,,ENG,,,,
,423,"Heating, cooling, stunt bee, pourer, stirrer, humming, inspector number seven, lint coordinator, stripe supervisor, mite wrangler.",,wrangler,ENG,,TRUE,,,,,ENG,,,,
,423,"Heating, cooling, stunt bee, pourer, stirrer, humming, inspector number seven, lint coordinator, stripe supervisor, mite wrangler.",,.,SYM,,TRUE,,,,,SYM,,,,
,424,"If anyone's feeling brave, there's a Korean deli on 83rd that gets their roses today.",,If,ENG,,TRUE,,,,,ENG,,,,
,424,"If anyone's feeling brave, there's a Korean deli on 83rd that gets their roses today.",,anyone's,ENG,,TRUE,,,,,ENG,,,,
,424,"If anyone's feeling brave, there's a Korean deli on 83rd that gets their roses today.",,feeling,ENG,,TRUE,,,,,ENG,,,,
,424,"If anyone's feeling brave, there's a Korean deli on 83rd that gets their roses today.",,brave,ENG,,TRUE,,,,,ENG,,,,
,424,"If anyone's feeling brave, there's a Korean deli on 83rd that gets their roses today.",,",",ENG,,TRUE,,,,,ENG,,,,
,424,"If anyone's feeling brave, there's a Korean deli on 83rd that gets their roses today.",,there's,ENG,,TRUE,,,,,ENG,,,,
,424,"If anyone's feeling brave, there's a Korean deli on 83rd that gets their roses today.",,a,ENG,,TRUE,,,,,ENG,,,,
,424,"If anyone's feeling brave, there's a Korean deli on 83rd that gets their roses today.",,Korean,ENG,,TRUE,,,,,ENG,,,,
,424,"If anyone's feeling brave, there's a Korean deli on 83rd that gets their roses today.",,deli,ENG,,TRUE,,,,,ENG,,,,
,424,"If anyone's feeling brave, there's a Korean deli on 83rd that gets their roses today.",,on,ENG,,TRUE,,,,,ENG,,,,
,424,"If anyone's feeling brave, there's a Korean deli on 83rd that gets their roses today.",,83rd,ENG,,TRUE,,,,,ENG,,,,
,424,"If anyone's feeling brave, there's a Korean deli on 83rd that gets their roses today.",,that,ENG,,TRUE,,,,,ENG,,,,
,424,"If anyone's feeling brave, there's a Korean deli on 83rd that gets their roses today.",,gets,ENG,,TRUE,,,,,ENG,,,,
,424,"If anyone's feeling brave, there's a Korean deli on 83rd that gets their roses today.",,their,ENG,,TRUE,,,,,ENG,,,,
,424,"If anyone's feeling brave, there's a Korean deli on 83rd that gets their roses today.",,roses,ENG,,TRUE,,,,,ENG,,,,
,424,"If anyone's feeling brave, there's a Korean deli on 83rd that gets their roses today.",,today,ENG,,TRUE,,,,,ENG,,,,
,424,"If anyone's feeling brave, there's a Korean deli on 83rd that gets their roses today.",,.,SYM,,TRUE,,,,,SYM,,,,
,425,"You got a rain advisory today, and as you all know, bees cannot fly in rain.",,You,ENG,,TRUE,,,,,ENG,,,,
,425,"You got a rain advisory today, and as you all know, bees cannot fly in rain.",,got,ENG,,TRUE,,,,,ENG,,,,
,425,"You got a rain advisory today, and as you all know, bees cannot fly in rain.",,a,ENG,,TRUE,,,,,ENG,,,,
,425,"You got a rain advisory today, and as you all know, bees cannot fly in rain.",,rain,ENG,,TRUE,,,,,ENG,,,,
,425,"You got a rain advisory today, and as you all know, bees cannot fly in rain.",,advisory,ENG,,TRUE,,,,,ENG,,,,
,425,"You got a rain advisory today, and as you all know, bees cannot fly in rain.",,today,ENG,,TRUE,,,,,ENG,,,,
,425,"You got a rain advisory today, and as you all know, bees cannot fly in rain.",,",",SYM,,TRUE,,,,,SYM,,,,
,425,"You got a rain advisory today, and as you all know, bees cannot fly in rain.",,and,ENG,,TRUE,,,,,ENG,,,,
,425,"You got a rain advisory today, and as you all know, bees cannot fly in rain.",,you,ENG,,TRUE,,,,,ENG,,,,
,425,"You got a rain advisory today, and as you all know, bees cannot fly in rain.",,all,ENG,,TRUE,,,,,ENG,,,,
,425,"You got a rain advisory today, and as you all know, bees cannot fly in rain.",,know,ENG,,TRUE,,,,,ENG,,,,
,425,"You got a rain advisory today, and as you all know, bees cannot fly in rain.",,",",SYM,,TRUE,,,,,SYM,,,,
,425,"You got a rain advisory today, and as you all know, bees cannot fly in rain.",,bees,ENG,,TRUE,,,,,ENG,,,,
,425,"You got a rain advisory today, and as you all know, bees cannot fly in rain.",,cannot,ENG,,TRUE,,,,,ENG,,,,
,425,"You got a rain advisory today, and as you all know, bees cannot fly in rain.",,fly,ENG,,TRUE,,,,,ENG,,,,
,425,"You got a rain advisory today, and as you all know, bees cannot fly in rain.",,in,ENG,,TRUE,,,,,ENG,,,,
,425,"You got a rain advisory today, and as you all know, bees cannot fly in rain.",,rain,ENG,,TRUE,,,,,ENG,,,,
,425,"You got a rain advisory today, and as you all know, bees cannot fly in rain.",,.,SYM,,TRUE,,,,,SYM,,,,
,426,Say again? You're reporting a moving flower?,,Say,ENG,,TRUE,,,,,ENG,,,,
,426,Say again? You're reporting a moving flower?,,again,ENG,,TRUE,,,,,ENG,,,,
,426,Say again? You're reporting a moving flower?,,?,SYM,,TRUE,,,,,SYM,,,,
,426,Say again? You're reporting a moving flower?,,You're,ENG,,TRUE,,,,,ENG,,,,
,426,Say again? You're reporting a moving flower?,,reporting,ENG,,TRUE,,,,,ENG,,,,
,426,Say again? You're reporting a moving flower?,,again,ENG,,TRUE,,,,,ENG,,,,
,426,Say again? You're reporting a moving flower?,,moving,ENG,,TRUE,,,,,ENG,,,,
,426,Say again? You're reporting a moving flower?,,flower,ENG,,TRUE,,,,,ENG,,,,
,426,Say again? You're reporting a moving flower?,,?,SYM,,TRUE,,,,,SYM,,,,
,427,"You can start packing up, honey, because you're about to eat it!",,You,ENG,,TRUE,,,,,ENG,,,,
,427,"You can start packing up, honey, because you're about to eat it!",,can,ENG,,TRUE,,,,,ENG,,,,
,427,"You can start packing up, honey, because you're about to eat it!",,start,ENG,,TRUE,,,,,ENG,,,,
,427,"You can start packing up, honey, because you're about to eat it!",,packing,ENG,,TRUE,,,,,ENG,,,,
,427,"You can start packing up, honey, because you're about to eat it!",,up,ENG,,TRUE,,,,,ENG,,,,
,427,"You can start packing up, honey, because you're about to eat it!",,",",ENG,,TRUE,,,,,ENG,,,,
,427,"You can start packing up, honey, because you're about to eat it!",,honey,ENG,,TRUE,,,,,ENG,,,,
,427,"You can start packing up, honey, because you're about to eat it!",,",",ENG,,TRUE,,,,,ENG,,,,
,427,"You can start packing up, honey, because you're about to eat it!",,because,ENG,,TRUE,,,,,ENG,,,,
,427,"You can start packing up, honey, because you're about to eat it!",,you're,ENG,,TRUE,,,,,ENG,,,,
,427,"You can start packing up, honey, because you're about to eat it!",,about,ENG,,TRUE,,,,,ENG,,,,
,427,"You can start packing up, honey, because you're about to eat it!",,to,ENG,,TRUE,,,,,ENG,,,,
,427,"You can start packing up, honey, because you're about to eat it!",,eat,ENG,,TRUE,,,,,ENG,,,,
,427,"You can start packing up, honey, because you're about to eat it!",,it,ENG,,TRUE,,,,,ENG,,,,
,427,"You can start packing up, honey, because you're about to eat it!",,!,SYM,,TRUE,,,,,SYM,,,,
,428,Our new queen was just elected with that same campaign slogan.,,Our,ENG,,TRUE,,,,,ENG,,,,
,428,Our new queen was just elected with that same campaign slogan.,,new,ENG,,TRUE,,,,,ENG,,,,
,428,Our new queen was just elected with that same campaign slogan.,,queen,ENG,,TRUE,,,,,ENG,,,,
,428,Our new queen was just elected with that same campaign slogan.,,was,ENG,,TRUE,,,,,ENG,,,,
,428,Our new queen was just elected with that same campaign slogan.,,just,ENG,,TRUE,,,,,ENG,,,,
,428,Our new queen was just elected with that same campaign slogan.,,elected,ENG,,TRUE,,,,,ENG,,,,
,428,Our new queen was just elected with that same campaign slogan.,,with,ENG,,TRUE,,,,,ENG,,,,
,428,Our new queen was just elected with that same campaign slogan.,,that,ENG,,TRUE,,,,,ENG,,,,
,428,Our new queen was just elected with that same campaign slogan.,,same,ENG,,TRUE,,,,,ENG,,,,
,428,Our new queen was just elected with that same campaign slogan.,,campaign,ENG,,TRUE,,,,,ENG,,,,
,428,Our new queen was just elected with that same campaign slogan.,,slogan,ENG,,TRUE,,,,,ENG,,,,
,428,Our new queen was just elected with that same campaign slogan.,,.,SYM,,TRUE,,,,,SYM,,,,
,429,"You kick a wall, take a walk, write an angry letter and throw it out. Work through it like any emotion: Anger, jealousy, lust.",,You,ENG,,TRUE,,,,,ENG,,,,
,429,"You kick a wall, take a walk, write an angry letter and throw it out. Work through it like any emotion: Anger, jealousy, lust.",,kick,ENG,,TRUE,,,,,ENG,,,,
,429,"You kick a wall, take a walk, write an angry letter and throw it out. Work through it like any emotion: Anger, jealousy, lust.",,a,ENG,,TRUE,,,,,ENG,,,,
,429,"You kick a wall, take a walk, write an angry letter and throw it out. Work through it like any emotion: Anger, jealousy, lust.",,wall,ENG,,TRUE,,,,,ENG,,,,
,429,"You kick a wall, take a walk, write an angry letter and throw it out. Work through it like any emotion: Anger, jealousy, lust.",,",",SYM,,TRUE,,,,,SYM,,,,
,429,"You kick a wall, take a walk, write an angry letter and throw it out. Work through it like any emotion: Anger, jealousy, lust.",,write,ENG,,TRUE,,,,,ENG,,,,
,429,"You kick a wall, take a walk, write an angry letter and throw it out. Work through it like any emotion: Anger, jealousy, lust.",,an,ENG,,TRUE,,,,,ENG,,,,
